init_time,epoch_time,valid_acc,valid_mr,valid_mrr,valid_hits1,valid_hits3,valid_hits5,valid_hits10,valid_hits50,valid_hits100,test_acc,test_mr,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_hits50,test_hits100
9.87,"[160.218, 165.296, 176.379, 176.336, 178.859, 176.163, 178.105, 176.878, 179.09, 175.803, 181.037, 176.247, 178.913, 178.628, 180.705, 175.379, 173.878, 178.771, 180.677, 177.887, 178.88, 177.077, 178.7, 174.354, 174.963, 177.037, 171.497, 177.629, 175.391, 176.917, 177.46, 176.335, 177.51, 174.889, 176.162, 174.44, 178.073, 177.62, 174.84, 178.19, 179.285, 179.361, 178.373, 174.146, 174.397, 170.476, 175.088, 178.353, 176.756, 178.056]","[62.244043, 63.997924, 64.135233, 63.6323, 64.97665, 65.958568, 64.714805, 65.714286, 66.087894, 66.838303, 65.585758, 66.038399, 66.883008, 66.130204, 66.989183, 65.454037, 66.484653, 66.445535, 67.514469, 66.794396, 66.049575, 65.706303, 66.550912, 65.375803, 66.946873, 67.521654, 67.534427, 67.318884, 66.693011, 66.433561, 66.341755, 67.129685, 66.189279, 65.680757, 67.572746, 66.287471, 66.85826, 67.505688, 66.00008, 67.074602, 66.445535, 65.917056, 66.492636, 65.911468, 66.557299, 66.09907, 66.545324, 66.584441, 67.223087, 66.753682]",[],[],[],[],[],[],[],[],"[59.033396, 60.853885, 61.242057, 61.077364, 62.034264, 63.004227, 61.629762, 62.036596, 62.455561, 63.180584, 62.732227, 62.612323, 63.639205, 62.971568, 63.466114, 62.89552, 63.157256, 63.383068, 63.82396, 63.220707, 63.150258, 62.502683, 63.240769, 62.561002, 63.324749, 64.01478, 63.834691, 63.607946, 63.501106, 63.225373, 63.133929, 63.510437, 62.95104, 62.534875, 63.97699, 63.107335, 63.112467, 63.854753, 62.933311, 63.468914, 62.884789, 62.41917, 63.313551, 62.987431, 63.22444, 63.044351, 63.166121, 62.797078, 63.392865, 63.229105]",[],[],[],[],[],[],[],[]
